Number of Particles,Frame Time,Update Time
562,0.050393,0.042939
562,0.045179,0.044022
562,0.046289,0.044016
562,0.046278,0.043749
562,0.046013,0.043823
562,0.046065,0.044117
562,0.046373,0.043206
563,0.045459,0.045112
563,0.047351,0.041556
564,0.043839,0.041853
564,0.044121,0.0443
564,0.046556,0.044154
564,0.04642,0.044342
564,0.04662,0.043632
564,0.045881,0.044806
564,0.047056,0.043589
564,0.045876,0.045378
564,0.047643,0.044271
565,0.046534,0.044845
565,0.047113,0.044025
565,0.046278,0.048542
565,0.05091,0.04538
565,0.047655,0.042834
565,0.045101,0.04466
565,0.046928,0.044144
565,0.046429,0.043137
565,0.0454,0.043548
565,0.045822,0.043477
565,0.045748,0.045457
565,0.047721,0.043407
565,0.045668,0.045181
565,0.047445,0.043055
565,0.045318,0.043928
565,0.046202,0.042434
565,0.044719,0.04436
565,0.04665,0.045011
565,0.047323,0.043362
565,0.04563,0.04438
565,0.046646,0.044623
565,0.046878,0.044484
566,0.04676,0.043469
567,0.045743,0.045034
567,0.047472,0.048458
567,0.05074,0.043849
568,0.046168,0.044005
568,0.046265,0.043945
568,0.046229,0.044361
568,0.046638,0.044561
569,0.04683,0.045512
569,0.047791,0.04394
569,0.046224,0.043986
569,0.046257,0.044307
569,0.04659,0.043853
569,0.046163,0.042643
569,0.04491,0.043315
569,0.045612,0.044713
569,0.047011,0.045487
569,0.047776,0.043837
570,0.046193,0.044039
570,0.046319,0.045515
570,0.047801,0.044597
570,0.046878,0.043958
570,0.04625,0.04506
570,0.047342,0.04816
571,0.050572,0.045104
571,0.047388,0.044705
572,0.046992,0.044051
572,0.046327,0.045376
572,0.047672,0.045064
572,0.047359,0.044903
572,0.047186,0.043973
572,0.046262,0.044992
572,0.047273,0.044255
572,0.046542,0.043909
572,0.046192,0.044687
572,0.046978,0.044169
572,0.046466,0.044049
572,0.046322,0.044295
572,0.046573,0.04469
573,0.046992,0.043839
573,0.046117,0.045934
573,0.048228,0.044168
573,0.046466,0.045052
573,0.047362,0.044576
573,0.046957,0.049492
573,0.051876,0.046283
574,0.048624,0.0458
574,0.048097,0.044987
574,0.04728,0.043942
574,0.046227,0.044175
574,0.046473,0.045822
574,0.048102,0.043222
574,0.045594,0.048795
574,0.051181,0.050675
574,0.052993,0.047917
574,0.050204,0.045921
574,0.048223,0.046151
574,0.048445,0.043654
574,0.045957,0.04607
574,0.048381,0.045643
574,0.047925,0.045906
574,0.048215,0.044204
575,0.046499,0.044777
575,0.04712,0.045536
575,0.047848,0.044055
575,0.046348,0.048842
575,0.051289,0.047576
576,0.0499,0.043301
576,0.045607,0.04475
576,0.047054,0.045398
576,0.047695,0.044181
576,0.046492,0.044542
576,0.046848,0.045267
576,0.047578,0.044888
577,0.04718,0.045648
577,0.047934,0.045353
577,0.047661,0.04463
578,0.046959,0.04441
578,0.046716,0.045157
578,0.047471,0.044742
578,0.047079,0.044239
578,0.046547,0.044637
578,0.046937,0.045333
578,0.047627,0.04476
578,0.047063,0.04644
578,0.048747,0.045332
578,0.047635,0.04994
578,0.052347,0.045276
578,0.047605,0.045226
578,0.047537,0.04455
578,0.046889,0.044191
578,0.046535,0.043462
578,0.045782,0.045936
578,0.048243,0.044423
578,0.05172,0.04424
579,0.046583,0.046232
579,0.048617,0.047587
579,0.049886,0.04589
579,0.048201,0.045735
579,0.048045,0.044801
579,0.047134,0.045164
579,0.047475,0.044862
579,0.04718,0.045214
579,0.047524,0.044979
579,0.047303,0.044601
579,0.046984,0.045291
579,0.047708,0.043592
579,0.045905,0.050857
579,0.053197,0.044972
579,0.047329,0.045218
579,0.047533,0.046015
579,0.048326,0.044892
579,0.047196,0.04538
579,0.047685,0.0456
579,0.047916,0.043412
580,0.045756,0.044502
580,0.046894,0.045102
580,0.047425,0.045247
580,0.047578,0.044318
580,0.04668,0.045115
580,0.047477,0.044374
580,0.046737,0.04541
580,0.047731,0.044664
581,0.046987,0.045741
581,0.048083,0.044893
581,0.047208,0.046187
581,0.048572,0.043833
581,0.046147,0.045986
581,0.04831,0.050814
581,0.053141,0.04455
581,0.046854,0.04595
581,0.048276,0.044443
581,0.046763,0.045115
582,0.04743,0.043564
582,0.045958,0.044358
582,0.046728,0.044656
582,0.046972,0.046344
582,0.048664,0.044596
583,0.046923,0.046437
583,0.048759,0.044426
583,0.046755,0.045682
583,0.048011,0.044721
584,0.047052,0.045977
585,0.048309,0.046792
585,0.049121,0.045497
586,0.047834,0.045024
586,0.047372,0.047367
586,0.049746,0.047933
586,0.05028,0.048
586,0.050484,0.050597
586,0.052941,0.046967
586,0.049307,0.046733
586,0.049098,0.044598
586,0.046939,0.045004
586,0.047345,0.046648
586,0.048983,0.045576
586,0.047966,0.046406
587,0.048755,0.04596
587,0.04832,0.04633
588,0.048704,0.045014
588,0.047439,0.044065
588,0.046421,0.046092
588,0.04844,0.046224
588,0.048683,0.045598
588,0.047939,0.044797
588,0.047162,0.045005
588,0.047346,0.046779
588,0.049151,0.046415
588,0.048758,0.045249
588,0.047575,0.047954
589,0.05047,0.047562
589,0.049924,0.045036
589,0.047403,0.046005
590,0.048341,0.046402
590,0.048774,0.047123
590,0.049467,0.046231
590,0.04857,0.045968
590,0.048315,0.045244
590,0.047584,0.04776
590,0.050197,0.04517
590,0.047537,0.047252
590,0.049613,0.045083
590,0.047411,0.04692
590,0.049271,0.045315
590,0.047669,0.045536
590,0.04789,0.046086
590,0.048426,0.046702
590,0.049038,0.045972
590,0.048308,0.047662
591,0.049998,0.045408
591,0.047855,0.047886
591,0.050252,0.045091
591,0.047454,0.046573
591,0.048923,0.046108
591,0.04855,0.04506
591,0.047403,0.046169
591,0.04855,0.045529
591,0.047887,0.046178
591,0.048577,0.046319
591,0.048707,0.044218
591,0.046636,0.046426
592,0.048787,0.044034
592,0.04639,0.047196
592,0.049535,0.046646
593,0.049,0.04548
593,0.047843,0.046301
593,0.048654,0.045833
593,0.048185,0.04589
593,0.048232,0.046755
593,0.04913,0.048146
593,0.050495,0.046006
593,0.048482,0.051452
594,0.053843,0.046369
594,0.048739,0.046317
594,0.048668,0.045524
594,0.047909,0.046386
594,0.048749,0.04545
595,0.047799,0.047166
596,0.049535,0.04727
596,0.049637,0.04567
597,0.04804,0.046363
597,0.048733,0.045077
597,0.047449,0.04718
597,0.049583,0.048582
597,0.050952,0.046816
598,0.049218,0.046109
598,0.048483,0.046518
598,0.049086,0.046911
598,0.049292,0.047079
598,0.049448,0.047443
598,0.049814,0.046973
598,0.049371,0.051864
598,0.05434,0.047562
599,0.049945,0.046871
599,0.049256,0.046472
600,0.04886,0.046386
600,0.048752,0.046399
600,0.048765,0.0472
601,0.049573,0.04594
601,0.048364,0.048305
601,0.050677,0.045982
601,0.048455,0.045995
601,0.048379,0.047048
601,0.049445,0.047322
601,0.049706,0.046773
601,0.04915,0.04666
602,0.049033,0.047325
602,0.0497,0.047165
602,0.04956,0.049375
602,0.051748,0.047098
602,0.049632,0.047546
602,0.049933,0.051888
602,0.054481,0.047427
602,0.049845,0.047875
602,0.050274,0.046013
602,0.048416,0.04696
603,0.049349,0.046844
603,0.04921,0.04738
603,0.049762,0.048663
603,0.051046,0.046218
603,0.048631,0.046173
603,0.048567,0.046083
603,0.04845,0.047524
603,0.049915,0.047005
603,0.049398,0.04625
603,0.048628,0.046892
603,0.049286,0.046477
603,0.048876,0.048229
603,0.050609,0.04661
603,0.049004,0.047389
603,0.049775,0.046648
603,0.049041,0.050808
603,0.053214,0.046334
603,0.048725,0.047018
603,0.0494,0.047583
603,0.049975,0.047505
603,0.049888,0.045958
603,0.048344,0.046853
603,0.049234,0.047136
603,0.049523,0.045519
603,0.04794,0.047445
603,0.049839,0.04579
603,0.048196,0.047852
603,0.050247,0.046572
603,0.048979,0.047608
603,0.049975,0.04733
603,0.049708,0.046249
603,0.048633,0.046083
603,0.04847,0.052489
603,0.054919,0.048635
603,0.051022,0.046999
604,0.049402,0.050335
604,0.052766,0.048854
604,0.051247,0.046397
604,0.048796,0.046828
604,0.049222,0.048115
604,0.050498,0.046079
605,0.048502,0.047857
605,0.050253,0.046282
605,0.048669,0.048305
605,0.050695,0.046461
605,0.04897,0.0458
605,0.048213,0.04676
606,0.049213,0.048226
606,0.050621,0.046519
606,0.048903,0.04727
606,0.049666,0.04839
606,0.050787,0.046867
606,0.049255,0.048428
606,0.050825,0.048864
606,0.051249,0.047703
606,0.050117,0.051538
606,0.053932,0.050672
606,0.05309,0.045603
606,0.048033,0.046647
606,0.04905,0.047491
606,0.049893,0.047591
606,0.049975,0.047417
606,0.04982,0.046201
606,0.048599,0.048415
606,0.050844,0.049303
606,0.051707,0.046794
606,0.049191,0.048346
606,0.050746,0.04726
606,0.049655,0.047692
607,0.05009,0.049203
607,0.051619,0.04641
607,0.048856,0.047339
607,0.049734,0.052075
607,0.054491,0.049264
607,0.051661,0.048538
607,0.05103,0.052205
607,0.054653,0.047575
607,0.050038,0.050168
607,0.052558,0.047577
607,0.050013,0.047451
607,0.049861,0.046899
607,0.049305,0.046651
607,0.049052,0.048799
607,0.051391,0.053889
607,0.056327,0.048924
607,0.051334,0.047776
607,0.050159,0.047963
608,0.050369,0.048388
608,0.050802,0.046308
608,0.048719,0.046597
608,0.049052,0.045968
608,0.048352,0.048418
608,0.050832,0.047586
608,0.049984,0.048713
609,0.05113,0.050031
609,0.052599,0.051217
609,0.053631,0.047765
609,0.050177,0.04655
609,0.048961,0.047451
609,0.049842,0.046789
609,0.049212,0.046772
610,0.049205,0.048039
610,0.050447,0.04868
610,0.051107,0.048712
610,0.051138,0.049484
610,0.051895,0.047811
610,0.05031,0.047313
610,0.04972,0.047814
610,0.050281,0.046854
610,0.049308,0.047229
610,0.049651,0.047232
610,0.049643,0.047082
610,0.049481,0.049584
610,0.05204,0.046494
611,0.049082,0.052439
611,0.055038,0.056236
612,0.058709,0.047447
612,0.049858,0.047893
612,0.050301,0.047315
612,0.049738,0.047361
612,0.049782,0.048426
612,0.050857,0.046605
612,0.049036,0.048233
612,0.050633,0.047142
613,0.049594,0.046885
613,0.049321,0.048283
613,0.050709,0.048067
613,0.050495,0.048706
613,0.051179,0.048442
613,0.050877,0.048851
613,0.051267,0.048589
613,0.05101,0.048098
613,0.050535,0.047775
613,0.050229,0.047417
613,0.049854,0.053944
613,0.056432,0.055156
614,0.057583,0.048063
615,0.050513,0.047754
615,0.050202,0.048332
615,0.050795,0.048466
615,0.050884,0.049229
615,0.051655,0.048357
616,0.050791,0.047184
617,0.049611,0.048878
617,0.051326,0.048491
617,0.050917,0.050367
617,0.052883,0.053574
617,0.056032,0.04955
617,0.051986,0.048366
617,0.050805,0.047819
617,0.050271,0.048174
617,0.050637,0.049153
618,0.051608,0.047831
619,0.05026,0.050824
619,0.053429,0.050046
619,0.052502,0.04798
620,0.05043,0.047344
620,0.04979,0.049244
620,0.051678,0.048405
621,0.050853,0.049053
621,0.051493,0.04838
621,0.050829,0.04877
621,0.051204,0.048067
621,0.050517,0.047408
621,0.049846,0.048434
621,0.050866,0.048797
621,0.051237,0.05388
621,0.056334,0.048764
621,0.051194,0.049461
621,0.051902,0.048684
621,0.051123,0.048859
621,0.051297,0.051489
621,0.053945,0.048037
622,0.050612,0.054488
622,0.057027,0.048896
622,0.051361,0.048712
622,0.05116,0.051245
622,0.053801,0.054487
622,0.056943,0.049941
622,0.052393,0.047745
622,0.050209,0.047788
622,0.050251,0.04914
622,0.051588,0.048648
622,0.051083,0.049126
622,0.05158,0.047687
622,0.050123,0.048462
622,0.050946,0.04937
622,0.051813,0.047309
622,0.049767,0.049146
622,0.051599,0.047851
622,0.050303,0.050692
623,0.053147,0.048128
623,0.050589,0.054388
623,0.056945,0.049737
623,0.052195,0.048256
623,0.050694,0.049953
623,0.052398,0.048275
623,0.050832,0.053065
623,0.055535,0.047372
623,0.049805,0.048938
623,0.05138,0.049306
623,0.051757,0.049664
623,0.052107,0.050813
623,0.053274,0.050242
624,0.052683,0.050023
624,0.052478,0.048908
624,0.051351,0.049739
625,0.052278,0.054586
625,0.057113,0.053092
625,0.055548,0.049349
625,0.051805,0.049063
626,0.051555,0.054098
626,0.056592,0.048698
626,0.051155,0.048845
626,0.051296,0.048512
626,0.050972,0.049297
627,0.051759,0.048808
627,0.051254,0.050219
628,0.0527,0.04748
628,0.04994,0.048918
628,0.051375,0.048226
628,0.050693,0.049704
628,0.052172,0.049474
628,0.051943,0.048241
628,0.050713,0.04791
628,0.050416,0.049257
628,0.051717,0.050268
628,0.052751,0.048919
628,0.051562,0.050112
628,0.052587,0.048829
628,0.051281,0.05029
628,0.052947,0.053815
629,0.056308,0.048775
629,0.051253,0.049344
629,0.051814,0.049052
629,0.051519,0.05011
629,0.052602,0.049426
629,0.051921,0.050236
629,0.052776,0.056682
629,0.059244,0.050388
630,0.052873,0.049125
631,0.051606,0.048822
631,0.051308,0.049451
632,0.051921,0.049962
632,0.052444,0.049874
632,0.05237,0.049008
632,0.051543,0.050286
632,0.052757,0.049327
632,0.051799,0.049874
632,0.052367,0.049489
632,0.052115,0.05172
632,0.054213,0.050573
632,0.05308,0.048476
633,0.050972,0.049992
633,0.05248,0.049824
633,0.052317,0.050066
634,0.052551,0.048385
634,0.050885,0.049188
634,0.051678,0.052959
634,0.055488,0.049824
634,0.052312,0.05044
634,0.052916,0.048458
634,0.050953,0.049478
634,0.051959,0.051886
634,0.054377,0.04895
634,0.051438,0.049673
634,0.052204,0.051253
634,0.053719,0.050914
635,0.0534,0.053945
635,0.05666,0.055349
635,0.057876,0.050195
635,0.052695,0.049237
635,0.051747,0.049491
636,0.051976,0.050961
636,0.053451,0.05007
637,0.052574,0.049506
637,0.052016,0.051016
638,0.053515,0.04958
638,0.052089,0.049524
639,0.052024,0.050199
639,0.052699,0.050052
639,0.052556,0.049818
639,0.052306,0.050243
639,0.052744,0.05033
639,0.052838,0.051528
639,0.054038,0.050519
639,0.053095,0.049485
639,0.052007,0.054178
639,0.056769,0.05471
640,0.057245,0.051668
640,0.054174,0.049781
640,0.052266,0.051047
640,0.053544,0.048805
640,0.051315,0.051486
640,0.054001,0.049742
640,0.052237,0.05085
640,0.053375,0.050535
640,0.053059,0.04913
641,0.051641,0.050841
641,0.053407,0.057032
642,0.059574,0.051693
642,0.054225,0.050736
642,0.05326,0.049688
642,0.05218,0.050199
642,0.052699,0.052101
642,0.054662,0.052616
642,0.055337,0.053532
642,0.056061,0.050243
642,0.052748,0.048728
643,0.051236,0.049349
643,0.051976,0.04988
643,0.052397,0.04933
644,0.051832,0.051354
645,0.053899,0.049521
646,0.052046,0.050406
646,0.052929,0.050281
646,0.052833,0.050441
647,0.052955,0.051263
647,0.053782,0.051314
648,0.054089,0.052168
649,0.054731,0.050115
649,0.052647,0.0528
649,0.055324,0.051788
649,0.054345,0.051632
649,0.05417,0.053229
650,0.055914,0.054157
651,0.05673,0.052206
651,0.054726,0.049414
651,0.051995,0.052294
651,0.054996,0.056999
651,0.059547,0.060457
651,0.063261,0.059095
652,0.061861,0.059632
652,0.062334,0.060687
652,0.0633,0.058709
653,0.061403,0.061141
653,0.06377,0.057136
653,0.059778,0.057133
654,0.059793,0.058505
655,0.061121,0.059951
655,0.065138,0.062159
655,0.064742,0.059485
656,0.062249,0.059558
657,0.062306,0.061152
657,0.06375,0.053995
657,0.056618,0.061918
658,0.064791,0.055468
658,0.058062,0.053234
658,0.055817,0.052469
658,0.055036,0.051523
658,0.054143,0.052759
658,0.055337,0.053429
658,0.056034,0.05308
658,0.055647,0.05269
659,0.055273,0.050022
659,0.052591,0.053941
659,0.056805,0.056768
659,0.059376,0.055698
659,0.058396,0.058837
659,0.061609,0.055349
659,0.05816,0.05598
659,0.058607,0.054949
660,0.057576,0.0556
660,0.058239,0.055676
660,0.058283,0.055968
661,0.05859,0.053414
661,0.055972,0.052396
662,0.05497,0.051696
662,0.054285,0.052808
662,0.055377,0.052645
663,0.055216,0.052276
663,0.054868,0.051596
663,0.054169,0.053193
663,0.05578,0.05225
663,0.054821,0.057416
663,0.059998,0.053259
663,0.055845,0.056912
663,0.059489,0.052885
663,0.055494,0.053127
663,0.055764,0.050875
663,0.053457,0.05231
663,0.054903,0.052549
663,0.055124,0.050768
663,0.053356,0.050968
663,0.053604,0.060093
663,0.062726,0.052856
663,0.055455,0.051825
663,0.054403,0.053785
663,0.056413,0.051071
663,0.053654,0.051806
663,0.05438,0.05201
663,0.054593,0.051465
664,0.054039,0.052573
664,0.055149,0.049795
664,0.052375,0.056888
665,0.059463,0.052032
665,0.054704,0.051481
666,0.054088,0.052175
666,0.054857,0.053131
666,0.055787,0.052522
667,0.055136,0.0512
667,0.053801,0.051751
667,0.05435,0.052282
667,0.054856,0.056863
667,0.059452,0.053079
667,0.055677,0.053645
667,0.056232,0.051263
667,0.053856,0.053563
667,0.056201,0.052445
667,0.055038,0.05225
667,0.054853,0.052598
667,0.055187,0.053188
667,0.055822,0.057722
667,0.060627,0.059919
667,0.06258,0.05385
667,0.056438,0.052362
668,0.05501,0.052082
668,0.054666,0.052692
668,0.055349,0.052202
668,0.054793,0.053249
668,0.055845,0.051814
668,0.05441,0.054203
668,0.056841,0.053062
668,0.055664,0.051972
669,0.054557,0.053841
669,0.056432,0.051476
669,0.054092,0.053206
669,0.055815,0.052568
670,0.055214,0.052513
670,0.055135,0.052587
670,0.05519,0.055544
671,0.058175,0.054579
671,0.057271,0.054991
671,0.057643,0.054004
671,0.05661,0.053725
671,0.05633,0.051269
671,0.053886,0.053481
671,0.056118,0.054347
671,0.056976,0.051567
671,0.054222,0.052789
671,0.055401,0.052429
671,0.055032,0.057283
672,0.059987,0.056715
672,0.059351,0.053459
672,0.056049,0.053156
673,0.055759,0.052607
673,0.05522,0.054364
673,0.056967,0.054643
673,0.057453,0.055461
673,0.058047,0.053077
673,0.055731,0.051545
673,0.054144,0.05238
673,0.055025,0.052038
674,0.054665,0.053444
674,0.056067,0.053368
674,0.055982,0.052419
674,0.055088,0.052981
674,0.055606,0.051852
674,0.054479,0.053294
674,0.05592,0.05192
674,0.054543,0.058264
674,0.060882,0.052955
674,0.055602,0.053617
674,0.056231,0.052087
674,0.054713,0.053145
674,0.055753,0.059997
675,0.062863,0.055663
675,0.05827,0.052308
675,0.054926,0.052625
675,0.055233,0.053773
675,0.05653,0.060804
675,0.063474,0.054521
675,0.05719,0.05267
675,0.055348,0.05121
675,0.05383,0.053427
675,0.056035,0.053068
675,0.055687,0.05312
675,0.055744,0.052436
675,0.055058,0.051794
675,0.054418,0.05349
675,0.056117,0.05328
675,0.055903,0.053996
675,0.056601,0.053882
675,0.056519,0.057037
675,0.059664,0.052791
676,0.055475,0.053765
677,0.056383,0.052799
677,0.055474,0.053529
677,0.056148,0.053964
677,0.056646,0.054148
677,0.056784,0.053536
677,0.05618,0.052781
677,0.0554,0.054093
677,0.056717,0.056481
677,0.059123,0.054762
677,0.057373,0.053827
678,0.056457,0.053508
678,0.056145,0.052842
679,0.055462,0.055549
679,0.058234,0.059152
679,0.061821,0.054912
679,0.0577,0.056029
680,0.058665,0.053179
681,0.055803,0.052762
681,0.055403,0.052982
681,0.055651,0.054351
681,0.057003,0.052402
682,0.055043,0.053559
682,0.056243,0.053892
682,0.05652,0.054036
682,0.056674,0.054813
682,0.057473,0.052687
683,0.055335,0.054066
683,0.056714,0.054342
683,0.056991,0.053799
683,0.056417,0.05382
683,0.056474,0.05294
684,0.055567,0.059
684,0.061712,0.05499
685,0.057636,0.056497
685,0.059145,0.052693
685,0.055356,0.054106
685,0.056816,0.053959
685,0.056695,0.05413
685,0.056782,0.05326
685,0.055953,0.05396
685,0.05661,0.055832
685,0.0587,0.060562
685,0.06324,0.055238
685,0.057896,0.054307
685,0.056969,0.052121
685,0.054786,0.054835
685,0.057467,0.054193
685,0.056845,0.053297
685,0.05593,0.054121
685,0.05679,0.053472
685,0.056231,0.058702
685,0.061366,0.054313
686,0.056988,0.053425
686,0.056067,0.052107
686,0.054759,0.054451
686,0.057113,0.053916
686,0.056591,0.053758
687,0.05641,0.054444
687,0.057111,0.053386
687,0.056133,0.056257
688,0.058909,0.055515
688,0.05818,0.053941
689,0.056621,0.05398
689,0.056664,0.054835
690,0.057633,0.055552
691,0.058232,0.055012
691,0.057676,0.064285
691,0.067302,0.06722
691,0.070004,0.060515
691,0.06361,0.056748
692,0.059434,0.055644
693,0.058357,0.053696
693,0.056365,0.055105
693,0.057802,0.053812
693,0.056509,0.054304
693,0.057007,0.054208
693,0.056886,0.055246
693,0.057928,0.053917
693,0.056635,0.053997
693,0.0567,0.053404
693,0.056084,0.054605
693,0.057264,0.054663
694,0.057334,0.054474
695,0.057177,0.054523
695,0.057219,0.05551
696,0.058328,0.056536
696,0.059235,0.054793
696,0.057588,0.057147
696,0.059865,0.05427
696,0.056958,0.054659
696,0.057334,0.054973
697,0.057646,0.057502
697,0.0602,0.054688
697,0.057374,0.054544
697,0.057212,0.054824
698,0.05758,0.053366
698,0.056061,0.064227
698,0.066955,0.056585
699,0.059274,0.055248
700,0.057975,0.05435
700,0.057028,0.056174
700,0.058867,0.058515
700,0.061421,0.056485
700,0.059177,0.056252
700,0.05896,0.056077
700,0.058757,0.055025
700,0.057779,0.054056
700,0.056762,0.054411
700,0.057118,0.054894
700,0.057598,0.055375
701,0.058057,0.055093
701,0.057872,0.054388
702,0.057095,0.055238
702,0.057928,0.054159
702,0.056867,0.059679
703,0.062395,0.055976
704,0.05869,0.056216
704,0.058936,0.054674
704,0.057386,0.056217
704,0.059163,0.056324
704,0.059036,0.055943
704,0.058669,0.054701
704,0.057469,0.055522
